AREA,AREA_TITLE,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,PCT_RPT,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2030,Budget Analysts,broad,"48,430",1.0,,,,,42.16,"87,680",0.3,25.48,31.42,39.55,50.14,61.62,"53,000","65,360","82,260","104,290","128,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2031,Budget Analysts,detailed,"48,430",1.0,,,,,42.16,"87,680",0.3,25.48,31.42,39.55,50.14,61.62,"53,000","65,360","82,260","104,290","128,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2040,Credit Analysts,broad,"71,960",1.5,,,,,44.32,"92,180",0.5,23.06,28.99,37.91,50.91,77.79,"47,960","60,290","78,850","105,900","161,800",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2041,Credit Analysts,detailed,"71,960",1.5,,,,,44.32,"92,180",0.5,23.06,28.99,37.91,50.91,77.79,"47,960","60,290","78,850","105,900","161,800",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2050,Financial Analysts and Advisors,broad,"736,130",1.1,,,,,56.14,"116,770",1.2,23.99,30.96,43.60,63.14,100.31,"49,890","64,390","90,680","131,340","208,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2051,Financial and Investment Analysts,detailed,"291,370",1.6,,,,,52.30,"108,790",1.6,28.34,35.25,45.71,60.64,81.70,"58,950","73,320","95,080","126,120","169,940",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2052,Personal Financial Advisors,detailed,"283,060",1.3,,,,,66.22,"137,740",1.6,22.45,29.79,45.86,79.61,#,"46,700","61,960","95,390","165,590",#,,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2053,Insurance Underwriters,detailed,"105,900",2.0,,,,,39.90,"82,990",0.8,22.76,28.75,36.65,48.46,62.60,"47,340","59,790","76,230","100,790","130,210",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2054,Financial Risk Specialists,detailed,"55,800",1.5,,,,,55.84,"116,140",0.9,28.61,37.40,49.10,64.77,84.48,"59,510","77,800","102,120","134,720","175,720",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2060,Financial Examiners,broad,"63,370",1.2,,,,,45.97,"95,610",0.5,23.31,29.93,39.52,56.91,78.25,"48,490","62,250","82,210","118,370","162,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2061,Financial Examiners,detailed,"63,370",1.2,,,,,45.97,"95,610",0.5,23.31,29.93,39.52,56.91,78.25,"48,490","62,250","82,210","118,370","162,760",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2070,Credit Counselors and Loan Officers,broad,"374,640",1.4,,,,,39.25,"81,640",1.0,16.71,22.57,30.60,46.79,64.93,"34,760","46,950","63,650","97,330","135,040",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2071,Credit Counselors,detailed,"29,090",3.3,,,,,24.83,"51,650",1.0,16.19,18.79,22.75,28.07,35.72,"33,670","39,090","47,320","58,390","74,310",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2072,Loan Officers,detailed,"345,550",1.4,,,,,40.46,"84,160",1.0,16.79,23.02,31.60,47.69,66.63,"34,920","47,890","65,740","99,200","138,580",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2080,"Tax Examiners, Collectors and Preparers, and Revenue Agents",broad,"132,980",2.0,,,,,28.42,"59,100",0.9,14.25,17.87,24.92,36.53,48.33,"29,640","37,170","51,830","75,980","100,530",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2081,"Tax Examiners and Collectors, and Revenue Agents",detailed,"50,610",0.6,,,,,30.97,"64,410",0.3,17.58,21.41,27.86,37.66,51.50,"36,570","44,530","57,950","78,330","107,120",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2082,Tax Preparers,detailed,"82,370",3.3,,,,,26.85,"55,840",1.4,13.31,16.52,23.20,35.82,46.45,"27,680","34,350","48,250","74,500","96,610",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2090,Miscellaneous Financial Specialists,broad,"127,020",1.1,,,,,40.18,"83,580",1.1,18.43,25.04,35.48,48.39,63.98,"38,330","52,070","73,810","100,650","133,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,13-2099,"Financial Specialists, All Other",detailed,"127,020",1.1,,,,,40.18,"83,580",1.1,18.43,25.04,35.48,48.39,63.98,"38,330","52,070","73,810","100,650","133,080",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-0000,Computer and Mathematical Occupations,major,"5,003,910",0.2,,,,,51.99,"108,130",0.5,23.72,32.56,48.29,64.52,82.33,"49,330","67,730","100,440","134,210","171,250",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1200,Computer Occupations,minor,"4,677,500",0.2,,,,,51.97,"108,100",0.5,23.59,32.42,48.33,64.60,82.37,"49,060","67,430","100,530","134,360","171,320",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1210,Computer and Information Analysts,broad,"668,900",1.1,,,,,53.15,"110,550",0.5,29.98,38.70,50.11,64.21,80.18,"62,350","80,490","104,230","133,560","166,780",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1211,Computer Systems Analysts,detailed,"505,210",1.4,,,,,51.70,"107,530",0.5,29.52,38.03,49.15,62.69,77.88,"61,390","79,100","102,240","130,400","161,980",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1212,Information Security Analysts,detailed,"163,690",1.3,,,,,57.63,"119,860",0.7,31.73,41.00,53.85,67.85,83.91,"66,010","85,270","112,000","141,130","174,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1220,Computer and Information Research Scientists,broad,"33,780",5.8,,,,,74.94,"155,880",6.7,37.59,47.79,65.69,84.99,111.54,"78,190","99,410","136,620","176,790","232,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1221,Computer and Information Research Scientists,detailed,"33,780",5.8,,,,,74.94,"155,880",6.7,37.59,47.79,65.69,84.99,111.54,"78,190","99,410","136,620","176,790","232,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1230,Computer Support Specialists,broad,"865,750",0.6,,,,,30.97,"64,410",0.4,17.92,22.34,28.68,37.18,48.02,"37,270","46,470","59,660","77,330","99,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1231,Computer Network Support Specialists,detailed,"168,920",1.2,,,,,36.57,"76,060",0.9,20.41,25.05,32.72,42.82,55.39,"42,440","52,100","68,050","89,060","115,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1232,Computer User Support Specialists,detailed,"696,830",0.7,,,,,29.61,"61,580",0.5,17.59,21.79,27.83,35.44,45.63,"36,580","45,330","57,890","73,720","94,920",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1240,Database and Network Administrators and Architects,broad,"642,840",0.8,,,,,53.08,"110,400",0.7,28.76,37.39,49.65,64.95,81.54,"59,820","77,770","103,270","135,100","169,590",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1241,Computer Network Architects,detailed,"173,920",1.0,,,,,62.25,"129,490",0.7,35.33,45.86,61.01,77.06,89.02,"73,490","95,380","126,900","160,270","185,170",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1242,Database Administrators,detailed,"80,520",1.1,,,,,49.29,"102,530",0.6,25.49,33.72,48.03,62.37,73.98,"53,010","70,140","99,890","129,730","153,870",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1243,Database Architects,detailed,"62,470",6.1,,,,,65.65,"136,540",2.4,36.05,49.93,64.84,80.94,94.88,"74,980","103,840","134,870","168,360","197,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1244,Network and Computer Systems Administrators,detailed,"325,930",0.7,,,,,46.71,"97,160",0.6,27.05,33.71,43.52,55.32,67.52,"56,260","70,120","90,520","115,070","140,430",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1250,"Software and Web Developers, Programmers, and Testers",broad,"2,049,920",0.4,,,,,60.07,"124,940",0.6,29.95,40.45,54.90,73.04,87.61,"62,290","84,130","114,190","151,930","182,220",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1251,Computer Programmers,detailed,"132,740",2.8,,,,,49.42,"102,790",1.4,26.11,34.84,47.02,59.64,75.81,"54,310","72,460","97,800","124,060","157,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1252,Software Developers,detailed,"1,534,790",0.4,,,,,63.91,"132,930",0.6,34.27,46.54,61.18,77.64,95.24,"71,280","96,790","127,260","161,480","198,100",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1253,Software Quality Assurance Analysts and Testers,detailed,"196,420",2.0,,,,,50.84,"105,750",0.6,26.69,36.40,47.89,61.38,76.80,"55,510","75,710","99,620","127,660","159,740",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1254,Web Developers,detailed,"88,620",2.8,,,,,42.11,"87,580",2.9,19.45,26.92,37.78,52.19,69.56,"40,460","55,990","78,580","108,550","144,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1255,Web and Digital Interface Designers,detailed,"97,350",3.7,,,,,48.91,"101,740",2.4,20.72,27.23,40.02,59.65,79.90,"43,100","56,640","83,240","124,070","166,180",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1290,Miscellaneous Computer Occupations,broad,"416,320",0.7,,,,,50.32,"104,660",0.7,22.37,31.46,47.47,63.48,80.18,"46,540","65,430","98,740","132,030","166,780",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-1299,"Computer Occupations, All Other",detailed,"416,320",0.7,,,,,50.32,"104,660",0.7,22.37,31.46,47.47,63.48,80.18,"46,540","65,430","98,740","132,030","166,780",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2000,Mathematical Science Occupations,minor,"326,400",0.9,,,,,52.22,"108,620",0.5,26.24,35.06,47.88,63.39,81.87,"54,580","72,930","99,590","131,860","170,290",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2010,Actuaries,broad,"25,010",4.3,,,,,61.34,"127,580",0.9,34.50,40.77,54.80,74.84,95.82,"71,760","84,800","113,990","155,670","199,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2011,Actuaries,detailed,"25,010",4.3,,,,,61.34,"127,580",0.9,34.50,40.77,54.80,74.84,95.82,"71,760","84,800","113,990","155,670","199,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2020,Mathematicians,broad,"2,070",3.7,,,,,54.74,"113,860",1.0,27.73,39.48,53.90,67.34,82.47,"57,680","82,110","112,110","140,070","171,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2021,Mathematicians,detailed,"2,070",3.7,,,,,54.74,"113,860",1.0,27.73,39.48,53.90,67.34,82.47,"57,680","82,110","112,110","140,070","171,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2030,Operations Research Analysts,broad,"105,080",1.5,,,,,46.07,"95,820",0.8,24.25,30.80,41.21,54.80,71.94,"50,440","64,060","85,720","113,980","149,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2031,Operations Research Analysts,detailed,"105,080",1.5,,,,,46.07,"95,820",0.8,24.25,30.80,41.21,54.80,71.94,"50,440","64,060","85,720","113,980","149,640",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2040,Statisticians,broad,"30,780",1.9,,,,,50.73,"105,510",1.0,27.93,36.71,47.56,62.05,77.55,"58,090","76,360","98,920","129,060","161,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2041,Statisticians,detailed,"30,780",1.9,,,,,50.73,"105,510",1.0,27.93,36.71,47.56,62.05,77.55,"58,090","76,360","98,920","129,060","161,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2050,Data Scientists,broad,"159,630",1.4,,,,,55.40,"115,240",0.7,28.13,37.09,49.76,65.68,84.03,"58,510","77,140","103,500","136,600","174,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2051,Data Scientists,detailed,"159,630",1.4,,,,,55.40,"115,240",0.7,28.13,37.09,49.76,65.68,84.03,"58,510","77,140","103,500","136,600","174,790",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2090,Miscellaneous Mathematical Science Occupations,broad,"3,840",6.7,,,,,39.50,"82,160",1.4,18.51,24.39,34.47,46.93,69.85,"38,500","50,730","71,700","97,610","145,280",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,15-2099,"Mathematical Science Occupations, All Other",detailed,"3,840",6.7,,,,,39.50,"82,160",1.4,18.51,24.39,34.47,46.93,69.85,"38,500","50,730","71,700","97,610","145,280",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-0000,Architecture and Engineering Occupations,major,"2,481,170",0.3,,,,,45.52,"94,670",0.5,23.38,30.73,40.24,56.23,72.33,"48,630","63,920","83,700","116,960","150,450",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1000,"Architects, Surveyors, and Cartographers",minor,"186,640",1.2,,,,,41.67,"86,670",0.9,22.40,29.04,37.98,48.44,62.14,"46,590","60,410","79,000","100,760","129,260",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1010,"Architects, Except Naval",broad,"125,610",1.6,,,,,45.10,"93,810",1.1,23.88,30.53,39.25,50.06,64.49,"49,670","63,510","81,640","104,120","134,140",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1011,"Architects, Except Landscape and Naval",detailed,"107,490",1.4,,,,,46.40,"96,510",1.2,24.67,31.36,39.83,50.57,65.58,"51,310","65,220","82,840","105,190","136,400",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1012,Landscape Architects,detailed,"18,120",4.6,,,,,37.41,"77,820",1.1,20.61,26.38,35.20,45.61,58.49,"42,870","54,870","73,210","94,860","121,660",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1020,"Surveyors, Cartographers, and Photogrammetrists",broad,"61,030",4.9,,,,,34.61,"71,980",0.6,19.20,24.04,31.11,41.97,51.45,"39,930","50,000","64,710","87,300","107,010",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1021,Cartographers and Photogrammetrists,detailed,"13,270",8.9,,,,,36.20,"75,300",0.7,22.86,28.20,34.56,43.60,51.73,"47,550","58,660","71,890","90,690","107,600",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-1022,Surveyors,detailed,"47,770",4.4,,,,,34.16,"71,060",0.7,18.78,23.48,30.33,41.29,51.38,"39,060","48,850","63,080","85,890","106,880",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2000,Engineers,minor,"1,659,230",0.7,,,,,51.53,"107,170",0.4,30.23,37.72,48.09,62.17,78.55,"62,880","78,450","100,030","129,320","163,370",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2010,Aerospace Engineers,broad,"61,580",1.7,,,,,61.10,"127,090",0.6,37.58,46.94,61.00,77.33,84.75,"78,170","97,620","126,880","160,840","176,280",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2011,Aerospace Engineers,detailed,"61,580",1.7,,,,,61.10,"127,090",0.6,37.58,46.94,61.00,77.33,84.75,"78,170","97,620","126,880","160,840","176,280",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2020,Agricultural Engineers,broad,"1,500",14.2,,,,,43.61,"90,710",1.3,24.27,30.29,40.03,51.30,70.36,"50,480","63,010","83,260","106,700","146,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2021,Agricultural Engineers,detailed,"1,500",14.2,,,,,43.61,"90,710",1.3,24.27,30.29,40.03,51.30,70.36,"50,480","63,010","83,260","106,700","146,350",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2030,Bioengineers and Biomedical Engineers,broad,"19,210",4.6,,,,,51.95,"108,060",1.5,30.49,37.74,47.86,62.13,76.51,"63,420","78,500","99,550","129,230","159,130",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2031,Bioengineers and Biomedical Engineers,detailed,"19,210",4.6,,,,,51.95,"108,060",1.5,30.49,37.74,47.86,62.13,76.51,"63,420","78,500","99,550","129,230","159,130",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2040,Chemical Engineers,broad,"20,380",3.7,,,,,56.64,"117,820",1.4,34.85,40.71,51.09,64.66,82.41,"72,490","84,670","106,260","134,490","171,400",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2041,Chemical Engineers,detailed,"20,380",3.7,,,,,56.64,"117,820",1.4,34.85,40.71,51.09,64.66,82.41,"72,490","84,670","106,260","134,490","171,400",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2050,Civil Engineers,broad,"307,570",1.9,,,,,46.82,"97,380",0.8,29.35,35.74,43.24,56.51,66.68,"61,040","74,330","89,940","117,540","138,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2051,Civil Engineers,detailed,"307,570",1.9,,,,,46.82,"97,380",0.8,29.35,35.74,43.24,56.51,66.68,"61,040","74,330","89,940","117,540","138,690",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2060,Computer Hardware Engineers,broad,"74,640",3.7,,,,,67.71,"140,830",1.8,37.68,49.76,63.64,80.64,100.10,"78,380","103,490","132,360","167,740","208,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2061,Computer Hardware Engineers,detailed,"74,640",3.7,,,,,67.71,"140,830",1.8,37.68,49.76,63.64,80.64,100.10,"78,380","103,490","132,360","167,740","208,200",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2070,Electrical and Electronics Engineers,broad,"288,860",0.9,,,,,55.62,"115,680",0.7,32.62,39.46,50.29,64.60,81.32,"67,840","82,080","104,610","134,370","169,150",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2071,Electrical Engineers,detailed,"182,210",1.0,,,,,54.83,"114,050",0.9,31.48,38.73,49.67,63.89,80.27,"65,480","80,550","103,320","132,880","166,970",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2072,"Electronics Engineers, Except Computer",detailed,"106,640",1.7,,,,,56.95,"118,460",0.9,36.00,41.44,52.00,66.28,82.42,"74,880","86,190","108,170","137,870","171,430",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2080,Environmental Engineers,broad,"45,440",2.7,,,,,48.88,"101,670",1.0,28.86,36.32,46.41,59.39,72.52,"60,020","75,550","96,530","123,540","150,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2081,Environmental Engineers,detailed,"45,440",2.7,,,,,48.88,"101,670",1.0,28.86,36.32,46.41,59.39,72.52,"60,020","75,550","96,530","123,540","150,840",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2110,"Industrial Engineers, Including Health and Safety",broad,"342,920",0.8,,,,,47.54,"98,880",0.4,30.10,37.33,46.44,56.95,65.21,"62,600","77,640","96,590","118,460","135,630",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",detailed,"21,520",4.1,,,,,49.79,"103,570",0.6,28.41,37.90,48.40,61.44,73.34,"59,090","78,830","100,660","127,780","152,550",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2112,Industrial Engineers,detailed,"321,400",0.6,,,,,47.39,"98,560",0.4,30.16,37.31,46.32,56.25,64.90,"62,730","77,600","96,350","117,000","134,990",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2120,Marine Engineers and Naval Architects,broad,"7,450",7.5,,,,,50.75,"105,560",3.7,31.90,39.10,46.59,57.48,72.24,"66,360","81,320","96,910","119,550","150,260",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2121,Marine Engineers and Naval Architects,detailed,"7,450",7.5,,,,,50.75,"105,560",3.7,31.90,39.10,46.59,57.48,72.24,"66,360","81,320","96,910","119,550","150,260",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2130,Materials Engineers,broad,"21,510",2.2,,,,,50.69,"105,420",1.5,29.18,37.78,48.15,62.63,78.03,"60,700","78,580","100,140","130,260","162,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2131,Materials Engineers,detailed,"21,510",2.2,,,,,50.69,"105,420",1.5,29.18,37.78,48.15,62.63,78.03,"60,700","78,580","100,140","130,260","162,300",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2140,Mechanical Engineers,broad,"277,560",0.8,,,,,48.47,"100,820",0.7,29.80,37.01,46.31,58.98,72.72,"61,990","76,980","96,310","122,680","151,260",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2141,Mechanical Engineers,detailed,"277,560",0.8,,,,,48.47,"100,820",0.7,29.80,37.01,46.31,58.98,72.72,"61,990","76,980","96,310","122,680","151,260",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2150,"Mining and Geological Engineers, Including Mining Safety Engineers",broad,"7,390",5.7,,,,,48.70,"101,290",1.1,26.66,35.70,46.87,58.65,76.22,"55,460","74,250","97,490","121,990","158,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",detailed,"7,390",5.7,,,,,48.70,"101,290",1.1,26.66,35.70,46.87,58.65,76.22,"55,460","74,250","97,490","121,990","158,540",,
99,U.S.,1,US,000000,Cross-industry,cross-industry,1235,17-2160,Nuclear Engineers,broad,"12,250",2.2,,,,,59.88,"124,540",1.7,38.19,47.27,58.89,66.26,81.53,"79,440","98,320","122,480","137,810","169,580",,
